0.005,-3.12051e-05,-2.67568e-05,-0.523614,-0.00738113,-0.154069,0.0051,0.005,0,0,-1.4942,1.00003,1.00001,0.523589,0.0115093,0.14679,0.0051,0.005,2.13708,10.4707,3.24897,
0.105,-0.0134784,-0.0120065,-0.54196,-0.147401,-2.08577,0.1051,0.105,0,0,-0.554575,1.01274,1.00646,0.535782,0.242138,2.11969,0.1051,0.105,2.13708,10.4707,1.43357,
0.205,-0.0505007,-0.0476649,-0.615645,-0.271826,-3.09472,0.2051,0.205,0,0,-0.217436,1.04904,1.02596,0.576077,0.483583,3.2499,0.2051,0.205,2.13708,10.4707,0.541402,
0.305,-0.111152,-0.114621,-0.759617,-0.389756,-3.98598,0.3051,0.305,0,0,-0.105235,1.11082,1.06378,0.649623,0.770949,4.41762,0.3051,0.305,2.13708,10.4707,0.227687,
0.405,-0.197611,-0.228269,-0.98374,-0.51027,-4.72581,0.4051,0.405,0,0,-0.0831435,1.20217,1.13094,0.763419,1.15296,5.42054,0.4051,0.405,2.13708,10.4707,0.138979,
0.505,-0.315052,-0.414807,-1.33781,-0.639303,-5.96512,0.5051,0.505,0,0,-0.110744,1.32507,1.24816,0.94476,1.72013,7.16516,0.5051,0.505,2.13708,10.4707,0.16084,
0.605,-0.471059,-0.696894,-1.82827,-0.753877,-7.57288,0.6051,0.605,0,0,-0.190653,1.42027,1.38029,1.22406,2.39317,9.69212,0.6051,0.605,2.13708,10.4707,0.281708,
0.705,-0.674782,-1.00657,-1.97021,-0.850456,-9.02465,0.7051,0.705,0,0,-0.304822,1.46112,1.45161,1.58549,2.6776,11.2136,0.7051,0.705,2.13708,10.4707,0.419789,
