10.05,-4.67787,-17.2069,-0.669729,0,4.67787,17.2069,0.669729,148.16,
10.15,-3.72025,-17.2883,-0.676872,0,3.72025,17.2883,0.676872,149.545,
10.25,-3.41001,-17.3657,-0.683535,0,3.41001,17.3657,0.683535,150.882,
10.35,-3.32232,-17.442,-0.689772,0,3.32232,17.442,0.689772,152.208,
10.45,-3.31159,-17.5181,-0.695638,0,3.31159,17.5181,0.695638,153.537,
10.55,-3.32738,-17.5943,-0.701184,0,3.32738,17.5943,0.701184,154.874,
10.65,-3.35217,-17.6705,-0.706453,0,3.35217,17.6705,0.706453,156.219,
10.75,-3.37992,-17.7469,-0.711484,0,3.37992,17.7469,0.711484,157.573,
10.85,-3.40854,-17.8236,-0.71631,0,3.40854,17.8236,0.71631,158.935,
10.95,-3.43734,-17.9003,-0.720961,0,3.43734,17.9003,0.720961,160.306,
