5.63,-4.63529,-13.2692,-0.516323,0,86.3238,71.4686,2.26097,101.191,88.3122,2.77729,4.63529,13.2657,0.516323,88.0596,116.056,105.152,3.29362,101.191,88.3122,2.77729,
5.73,-4.97537,-13.3634,-0.517165,0,83.3974,71.6071,2.16863,99.4183,89.0829,2.68579,4.97537,13.3598,0.517165,89.3148,115.436,106.555,3.20296,99.4183,89.0829,2.68579,
5.83,-5.11126,-13.4588,-0.518884,0,80.8326,72.0849,2.07541,97.7231,90.0124,2.59429,5.11126,13.4551,0.518884,90.5936,114.61,107.936,3.11318,97.7231,90.0124,2.59429,
5.93,-5.18853,-13.5544,-0.521229,0,78.5404,72.8752,1.98157,96.1199,91.0929,2.50279,5.18853,13.5508,0.521229,91.8852,113.696,109.307,3.02402,96.1199,91.0929,2.50279,
6.03,-5.24982,-13.6501,-0.524014,0,76.5115,73.9657,1.88728,94.6222,92.3154,2.41129,5.24982,13.6466,0.524014,93.1871,112.73,110.662,2.93531,94.6222,92.3154,2.41129,
6.13,-5.3073,-13.7459,-0.527113,0,74.755,75.3391,1.79268,93.2424,93.6697,2.31979,5.3073,13.7424,0.527113,94.4988,111.726,111.997,2.84691,93.2424,93.6697,2.31979,
6.23,-5.36435,-13.8417,-0.530434,0,73.286,76.9836,1.69786,91.9921,95.1443,2.22829,5.36435,13.8383,0.530434,95.8206,110.695,113.302,2.75873,91.9921,95.1443,2.22829,
6.33,-5.42179,-13.9376,-0.533914,0,72.1197,78.8873,1.60288,90.8818,96.727,2.13679,5.42179,13.9343,0.533914,97.1527,109.641,114.564,2.67071,90.8818,96.727,2.13679,
6.43,-5.4798,-14.0335,-0.537509,0,71.2409,81.0257,1.50779,89.9207,98.4045,2.04529,5.4798,14.0303,0.537509,98.4954,108.597,115.781,2.5828,89.9207,98.4045,2.04529,
6.53,-5.53834,-14.1297,-0.541189,0,70.5669,83.3471,1.41261,89.117,100.163,1.95379,5.53834,14.1265,0.541189,99.8487,107.664,116.976,2.49498,89.117,100.163,1.95379,
6.635,-5.62835,-14.1352,-0.541181,0,70.4361,83.4111,1.41114,89.0584,100.309,1.95232,5.62835,14.1343,0.541181,99.9169,107.68,117.205,2.4935,89.0584,100.309,1.95232,
6.735,-6.60303,-14.2358,-0.54206,0,68.5488,85.5388,1.38071,87.9323,103.24,1.92277,6.60303,14.2355,0.54206,101.344,107.316,120.941,2.46483,87.9323,103.24,1.92277,
6.835,-6.89506,-14.3397,-0.544352,0,67.298,88.3783,1.34887,86.8934,106.204,1.89322,6.89506,14.3394,0.544352,102.829,106.488,124.029,2.43757,86.8934,106.204,1.89322,
6.935,-7.02332,-14.4444,-0.547479,0,66.2665,91.4139,1.31619,85.9424,109.197,1.86367,7.02332,14.4442,0.547479,104.337,105.618,126.979,2.41115,85.9424,109.197,1.86367,
7.035,-7.11467,-14.5495,-0.551093,0,65.3562,94.5195,1.28302,85.0803,112.216,1.83412,7.11467,14.5492,0.551093,105.859,104.804,129.913,2.38521,85.0803,112.216,1.83412,
7.135,-7.19863,-14.6547,-0.554992,0,64.5458,97.6643,1.24958,84.3078,115.26,1.80457,7.19863,14.6544,0.554992,107.396,104.07,132.856,2.35956,84.3078,115.26,1.80457,
7.235,-7.28171,-14.7601,-0.55906,0,63.8316,100.84,1.21596,83.6255,118.326,1.77502,7.28171,14.7598,0.55906,108.946,103.419,135.811,2.33408,83.6255,118.326,1.77502,
7.335,-7.36523,-14.8657,-0.563232,0,63.2136,104.044,1.18224,83.0341,121.41,1.74547,7.36523,14.8654,0.563232,110.51,102.854,138.403,2.3087,83.0341,121.41,1.74547,
7.435,-7.44934,-14.9714,-0.56747,0,62.6924,107.273,1.14845,82.5341,124.51,1.71592,7.44934,14.9712,0.56747,112.087,102.376,140.963,2.28339,82.5341,124.51,1.71592,
7.535,-7.53401,-15.0774,-0.571754,0,62.2685,110.524,1.11461,82.126,127.624,1.68637,7.53401,15.0771,0.571754,113.679,101.983,143.552,2.25812,82.126,127.624,1.68637,
7.635,-7.61919,-15.1835,-0.576072,0,61.9424,113.795,1.08075,81.81,130.748,1.65682,7.61919,15.1833,0.576072,115.285,101.677,146.163,2.23289,81.81,130.748,1.65682,
7.74,-7.46847,-15.1856,-0.576453,0,61.9955,113.945,1.08536,81.8042,130.814,1.66182,7.46847,15.1875,0.576453,115.365,101.615,146.205,2.23827,81.8042,130.814,1.66182,
7.84,-5.81092,-15.2759,-0.583677,0,62.2791,115.617,1.17814,81.6197,132.113,1.76182,5.81092,15.286,0.583677,116.869,100.97,147.888,2.34549,81.6197,132.113,1.76182,
7.94,-5.34815,-15.3694,-0.590223,0,61.8107,116.182,1.27159,81.3064,133.388,1.86182,5.34815,15.3788,0.590223,118.287,100.811,150.601,2.45204,81.3064,133.388,1.86182,
8.04,-5.24162,-15.4607,-0.596206,0,61.0325,116.481,1.36561,80.8674,134.625,1.96182,5.24162,15.4696,0.596206,119.689,100.711,152.776,2.55802,80.8674,134.625,1.96182,
8.14,-5.24403,-15.5514,-0.601737,0,60.0995,116.76,1.46008,80.3071,135.812,2.06182,5.24403,15.5602,0.601737,121.094,100.524,154.872,2.66355,80.3071,135.812,2.06182,
8.24,-5.27976,-15.6422,-0.606912,0,59.072,117.09,1.55491,79.6311,136.937,2.16182,5.27976,15.6508,0.606912,122.508,100.199,156.792,2.76873,79.6311,136.937,2.16182,
8.34,-5.32553,-15.733,-0.611806,0,58.027,117.508,1.65001,78.8462,137.989,2.26182,5.32553,15.7416,0.611806,123.932,99.6739,158.477,2.87362,78.8462,137.989,2.26182,
8.44,-5.37419,-15.8241,-0.616482,0,57.0738,118.051,1.74534,77.9602,138.957,2.36182,5.37419,15.8325,0.616482,125.367,98.8549,159.872,2.9783,77.9602,138.957,2.36182,
8.54,-5.42363,-15.9153,-0.620987,0,56.2291,118.717,1.84083,76.9819,139.832,2.46182,5.42363,15.9236,0.620987,126.814,97.7427,160.955,3.0828,76.9819,139.832,2.46182,
8.64,-5.47323,-16.0066,-0.625359,0,55.4996,119.487,1.93646,75.9212,140.605,2.56182,5.47323,16.0148,0.625359,128.27,96.3504,161.732,3.18718,75.9212,140.605,2.56182,
8.74,-5.52286,-16.0981,-0.62963,0,54.8509,120.225,2.03219,74.7885,141.269,2.66182,5.52286,16.1062,0.62963,129.738,94.7334,162.32,3.29145,74.7885,141.269,2.66182,
8.845,-5.627,-16.1077,-0.629624,0,54.6529,120.181,2.03458,74.6861,141.322,2.66421,5.627,16.1116,0.629624,129.811,94.7227,162.466,3.29383,74.6861,141.322,2.66421,
8.945,-6.78613,-16.207,-0.63027,0,51.6874,120.207,2.08174,72.6106,142.333,2.71201,6.78613,16.2076,0.63027,131.364,93.5344,164.46,3.34228,72.6106,142.333,2.71201,
9.045,-7.14142,-16.3066,-0.632073,0,49.5055,120.876,2.12773,70.4893,143.244,2.75981,7.14142,16.3073,0.632073,132.985,91.4736,165.614,3.39188,70.4893,143.244,2.75981,
9.145,-7.28327,-16.4073,-0.63468,0,47.5217,121.644,2.17293,68.3268,144.053,2.80761,7.28327,16.408,0.63468,134.632,89.1323,166.464,3.44229,68.3268,144.053,2.80761,
9.245,-7.37106,-16.5083,-0.637838,0,45.5829,122.367,2.21757,66.1281,144.758,2.85541,7.37106,16.5089,0.637838,136.294,86.6738,167.149,3.49325,66.1281,144.758,2.85541,
9.345,-7.44609,-16.6093,-0.641371,0,43.6533,123.009,2.26184,63.8983,145.356,2.90321,7.44609,16.61,0.641371,137.967,84.1438,167.704,3.54458,63.8983,145.356,2.90321,
9.445,-7.51874,-16.7105,-0.645161,0,41.7278,123.56,2.30585,61.6424,145.848,2.95101,7.51874,16.7112,0.645161,139.652,81.5574,168.136,3.59617,61.6424,145.848,2.95101,
9.545,-7.59146,-16.8118,-0.64913,0,39.8092,124.016,2.34968,59.3656,146.231,2.99881,7.59146,16.8124,0.64913,141.35,78.9225,168.446,3.64794,59.3656,146.231,2.99881,
9.645,-7.66475,-16.9132,-0.653225,0,37.9019,124.377,2.39338,57.0731,146.505,3.04661,7.66475,16.9138,0.653225,143.06,76.2448,168.633,3.69983,57.0731,146.505,3.04661,
9.745,-7.73862,-17.0147,-0.657409,0,36.0107,124.641,2.437,54.7702,146.669,3.09441,7.73862,17.0154,0.657409,144.782,73.5301,168.696,3.75182,54.7702,146.669,3.09441,
9.845,-7.81301,-17.1164,-0.661659,0,34.1235,124.802,2.48055,52.462,146.722,3.14221,7.81301,17.1171,0.661659,146.517,70.8001,168.644,3.80387,52.462,146.722,3.14221,
9.95,-7.56621,-17.1192,-0.662056,0,34.3219,124.948,2.48015,52.4205,146.722,3.14221,7.56621,17.1196,0.662056,146.604,70.5189,168.497,3.80426,52.4205,146.722,3.14221,
10.05,-4.67776,-17.2066,-0.669716,0,36.2233,126.609,2.47249,51.5905,146.722,3.14221,4.67776,17.2066,0.669716,148.155,66.9578,166.834,3.81192,51.5905,146.722,3.14221,
10.15,-3.72015,-17.288,-0.67686,0,36.2038,127.101,2.46535,50.7605,146.721,3.14221,3.72015,17.288,0.67686,149.541,65.3173,166.341,3.81907,50.7605,146.721,3.14221,
10.25,-3.40992,-17.3654,-0.683523,0,35.5456,127.2,2.45868,49.9305,146.721,3.14221,3.40992,17.3654,0.683523,150.877,64.3155,166.241,3.82573,49.9305,146.721,3.14221,
10.35,-3.32223,-17.4417,-0.68976,0,34.6709,127.163,2.45245,49.1005,146.72,3.14221,3.32223,17.4417,0.68976,152.203,63.5301,166.278,3.83197,49.1005,146.72,3.14221,
10.45,-3.3115,-17.5178,-0.695626,0,33.7242,127.078,2.44658,48.2705,146.72,3.14221,3.3115,17.5178,0.695626,153.532,62.8169,166.361,3.83783,48.2705,146.72,3.14221,
10.55,-3.32729,-17.594,-0.701172,0,32.7549,126.977,2.44104,47.4405,146.719,3.14221,3.32729,17.594,0.701172,154.869,62.1262,166.461,3.84338,47.4405,146.719,3.14221,
10.65,-3.35208,-17.6702,-0.706441,0,31.7799,126.871,2.43577,46.6105,146.719,3.14221,3.35208,17.6702,0.706441,156.214,61.4412,166.566,3.84865,46.6105,146.719,3.14221,
10.75,-3.37982,-17.7467,-0.711472,0,30.8048,126.763,2.43074,45.7805,146.718,3.14221,3.37982,17.7467,0.711472,157.568,60.7563,166.673,3.85368,45.7805,146.718,3.14221,
10.85,-3.40844,-17.8233,-0.716298,0,29.8311,126.655,2.42591,44.9505,146.718,3.14221,3.40844,17.8233,0.716298,158.93,60.07,166.781,3.85851,44.9505,146.718,3.14221,
10.95,-3.43724,-17.9001,-0.720948,0,28.8592,126.547,2.42126,44.1205,146.717,3.14221,3.43724,17.9001,0.720948,160.301,59.3818,166.888,3.86316,44.1205,146.717,3.14221,
