4.866459566871286953e-03,8.012414055426082538e-01,4.832882999873745582e-03,1.002700402744555186e+00
1.021876682418522142e-01,8.037038284143992461e-01,1.014010273479129948e-01,1.028457451791429333e+00
1.997469342609656529e-01,7.691374717976638964e-01,1.980117261115728056e-01,1.023066543149642404e+00
2.979223519857277513e-01,6.971944469450350734e-01,2.948915075946070830e-01,9.952990399694915391e-01
3.971370299782850388e-01,5.842517151474916348e-01,3.921843004206441163e-01,9.510982837152361924e-01
4.977547038493074227e-01,4.331985194425149177e-01,4.899127764056298573e-01,8.990125151253069991e-01
5.998314599321504792e-01,2.603234654665103065e-01,5.879755548302286750e-01,8.481389141740227622e-01
7.031390556123655600e-01,8.469239668224409767e-02,6.861964853352495730e-01,8.055201123193753698e-01
8.074337741264289159e-01,-8.349234345182576789e-02,7.843902769738125835e-01,7.750664714601041005e-01
9.125610981337223260e-01,-2.414586780851810388e-01,8.823855210504933932e-01,7.585321386044995284e-01
1.018436088519961480e+00,-3.897647416699820955e-01,9.800124782771357790e-01,7.567796026621100847e-01
1.125038202768892992e+00,-5.302143170217956669e-01,1.077088590864131001e+00,7.709975119066009297e-01
1.231809205766880799e+00,-6.508550814007303398e-01,1.173827539158414535e+00,7.918942959109720459e-01
1.336838774796944795e+00,-7.125044785235097322e-01,1.271168269705576170e+00,7.962099627177890993e-01
1.440414911861234604e+00,-7.336255051170266217e-01,1.368509049169495562e+00,8.006093926321924403e-01
1.542909848345717538e+00,-7.298489887011970767e-01,1.465830151654282432e+00,8.053331887011970780e-01
1.645328240877825365e+00,-7.245352597568979203e-01,1.563131759122174724e+00,8.103814597568979039e-01
1.747736176772368033e+00,-7.188802036759311953e-01,1.660423823227632045e+00,8.157540036759312052e-01
1.850123704325161933e+00,-7.128837174064093229e-01,1.757696295674837872e+00,8.214509174064092978e-01
1.952490641671387639e+00,-7.065460115995776391e-01,1.854949358328612519e+00,8.274720115995777281e-01
2.054837037132934086e+00,-6.998671836487311282e-01,1.952182962867065719e+00,8.338171836487311417e-01
2.157152938972685341e+00,-6.928471300191848536e-01,2.049387061027315049e+00,8.404865300191849409e-01
2.259458165441424526e+00,-6.854861631802694477e-01,2.146581834558575430e+00,8.474797631802694076e-01
2.361722764832559385e+00,-6.777841800421993135e-01,2.243737235167440502e+00,8.547969800421992836e-01
2.463966785371213497e+00,-6.697412765878454355e-01,2.340873214628786947e+00,8.624380765878454369e-01
2.566190045441949064e+00,-6.613572671033769446e-01,2.437989954558050787e+00,8.704032671033770097e-01
2.668382593304861494e+00,-6.526333480162366252e-01,2.535077406695138258e+00,8.786913480162367174e-01
2.770544477142493633e+00,-6.435689148272532023e-01,2.632135522857506515e+00,8.873029148272533195e-01
2.872665515491346078e+00,-6.341629836380054952e-01,2.729154484508653944e+00,8.962389836380054708e-01
2.974765756573377384e+00,-6.244175503935220917e-01,2.826154243426622248e+00,9.054975503935220882e-01
3.076835477935408569e+00,-6.143315870564304282e-01,2.923124522064591169e+00,9.150795870564304435e-01
3.178863810048990324e+00,-6.039051807119355519e-01,3.020056189951009884e+00,9.249851807119355840e-01
