3.689794685473001490e+00,-9.309421426272922462e-01,-1.069253301361392516e+00,1.229931561824334080e-01,2.837219328261881834e+00,-6.569249120120629115e+00,0.000000000000000000e+00,9.193545337131846296e+00,9.309421426272922462e-01,1.069253301631873709e+00,3.064515112377282913e-01,8.924484338460736410e+00,7.507130287381900580e+00,4.333266364597468390e-01
4.039526345399628404e+00,-9.309421426272922462e-01,-1.069253301357006913e+00,1.346508781799876098e-01,2.971199226501906043e+00,-7.296276156212126551e+00,0.000000000000000000e+00,1.012236800942055659e+01,9.309421426272922462e-01,1.069253301514498711e+00,3.374122669806851049e-01,9.824484338460734989e+00,8.392616829301303483e+00,4.333266364597468390e-01
4.389258005283519282e+00,-9.309421426272922462e-01,-1.069253301341880569e+00,1.463086001761172983e-01,3.082272477890518392e+00,-8.017069594913479591e+00,0.000000000000000000e+00,1.105119068170927044e+01,9.309421426272922462e-01,1.069253301109590382e+00,3.683730227236420851e-01,1.072448433846073890e+01,9.282655948411875357e+00,4.333266364597468390e-01
4.738989665202445245e+00,-9.309421426272922462e-01,-1.069253301589896621e+00,1.579663221734148304e-01,3.170332549453076965e+00,-8.731531476972163475e+00,0.000000000000000000e+00,1.198001335399797895e+01,9.309421426272922462e-01,1.069253307748512682e+00,3.993337784665990653e-01,1.162448433846073925e+01,1.017639456765646067e+01,4.333266364597468390e-01
5.088721320356159872e+00,-9.309421426272922462e-01,-1.069253301408191081e+00,1.696240440118719495e-01,3.235295062418693135e+00,-9.439564707535037513e+00,0.000000000000000000e+00,1.290883602628668569e+01,9.309421426272922462e-01,1.069253302884597412e+00,4.302945342095560455e-01,1.252448433846073961e+01,1.107297603297941180e+01,4.333266364597468390e-01
5.438452979045540481e+00,-9.309421426272922462e-01,-1.069253301340163054e+00,1.812817659681845994e-01,3.277097801822402623e+00,-1.014107306602065961e+01,0.000000000000000000e+00,1.383765869857539776e+01,9.309421426272922462e-01,1.069253301063619821e+00,4.612552899525131922e-01,1.342448433846074352e+01,1.197154096849008198e+01,4.333266364597468390e-01
5.788184639005247156e+00,-9.309421426272922462e-01,-1.069253301350753249e+00,1.929394879668414331e-01,3.295700671709901552e+00,-1.083596121568054826e+01,0.000000000000000000e+00,1.476648137086410451e+01,9.309421426272922462e-01,1.069253301347095508e+00,4.922160456954702279e-01,1.432448433846074565e+01,1.287122811553116719e+01,4.333266364597468390e-01
6.137916298972140083e+00,-9.309421426272922462e-01,-1.069253301350834073e+00,2.045972099657378807e-01,3.289951981428946848e+00,-1.152413470889752389e+01,0.000000000000000000e+00,1.569530404315281658e+01,9.309421426272922462e-01,1.069253301350972629e+00,5.231768014384273746e-01,1.522448433846074245e+01,1.377122407876003152e+01,4.333266364597468390e-01
6.487647958937751369e+00,-9.309421426272922462e-01,-1.069253301341934304e+00,2.162549319645915014e-01,3.256558244555649573e+00,-1.220550004543763301e+01,0.000000000000000000e+00,1.662412671544152687e+01,9.309421426272922462e-01,1.069253301368006559e+00,5.541375571813843548e-01,1.612448433846074280e+01,1.467122407876003010e+01,4.333266364597468390e-01
6.837379618886163968e+00,-9.309421426272922462e-01,-1.069253301224906139e+00,2.279126539628719139e-01,3.195340580455725998e+00,-1.287996461560576655e+01,0.000000000000000000e+00,1.755294938773023716e+01,9.309421426272922462e-01,1.069253301569137005e+00,5.850983129243414460e-01,1.702448433846074494e+01,1.557122407876003223e+01,4.333266364597468390e-01
7.187111278693852690e+00,-9.309421426272922462e-01,-1.069253300223124814e+00,2.395703759564615509e-01,3.106357666135236339e+00,-1.354743675906954259e+01,0.000000000000000000e+00,1.848177206001894746e+01,9.309421426272922462e-01,1.069253303253222764e+00,6.160590686672984262e-01,1.792448433846074352e+01,1.647122407876003081e+01,4.333266364597468390e-01
7.536842938267313663e+00,-9.309421426272922462e-01,-1.069253300298874221e+00,2.512280979422436000e-01,2.989694777203534937e+00,-1.420782576750335124e+01,0.000000000000000000e+00,1.941059473230765420e+01,9.309421426272922462e-01,1.069253303121803889e+00,6.470198244102552954e-01,1.882448433846074209e+01,1.737122407876002939e+01,4.333266364597468390e-01
7.886574597752495919e+00,-9.309421426272922462e-01,-1.069253301468606310e+00,2.628858199250829752e-01,2.845463730394591106e+00,-1.486104189329452652e+01,0.000000000000000000e+00,2.033941740459636449e+01,9.309421426272922462e-01,1.069253301151601221e+00,6.779805801532121645e-01,1.972448433846074067e+01,1.827122407876002796e+01,4.333266364597468390e-01
8.236306257501594175e+00,-9.309421426272922462e-01,-1.069253301619423668e+00,2.745435419167196467e-01,2.673802774863015763e+00,-1.550699636290615757e+01,0.000000000000000000e+00,2.126824007688506768e+01,9.309421426272922462e-01,1.069253300898901582e+00,7.089413358961690337e-01,2.062448433846073925e+01,1.917122407876002654e+01,4.333266364597468390e-01
8.586037917379343298e+00,-9.309421426272922462e-01,-1.069253301326906547e+00,2.862012639126446656e-01,2.474876462182344028e+00,-1.614560138861908811e+01,0.000000000000000000e+00,2.219706274917377442e+01,9.309421426272922462e-01,1.069253301391389410e+00,7.399020916391259028e-01,2.152448433846073783e+01,2.007122407876002512e+01,4.333266364597468390e-01
8.935769577211312154e+00,-9.309421426272922462e-01,-1.069253301173937798e+00,2.978589859070436829e-01,2.248875469206238265e+00,-1.677677018259247532e+01,0.000000000000000000e+00,2.312588542146248471e+01,9.309421426272922462e-01,1.069253301647851595e+00,7.708628473820827720e-01,2.242448433846073641e+01,2.097122407876002370e+01,4.333266364597468390e-01
9.285501236087505106e+00,-9.309421426272922462e-01,-1.069253301541952084e+00,3.095167078695834628e-01,1.996016405814921457e+00,-1.740041696959962181e+01,0.000000000000000000e+00,2.405470809375119146e+01,9.309421426272922462e-01,1.069253301028800784e+00,8.018236031250396412e-01,2.332448433846073499e+01,2.187122407876002228e+01,4.333266364597468390e-01
9.635232894314414764e+00,-9.309421426272922462e-01,-1.069253301609826012e+00,3.211744298104804440e-01,1.716541629195596830e+00,-1.801645699630519815e+01,0.000000000000000000e+00,2.498353076603989820e+01,9.309421426272922462e-01,1.069253300916051197e+00,8.327843588679965103e-01,2.422448433846073357e+01,2.277122407876002086e+01,4.333266364597468390e-01
9.984964553903417084e+00,-9.309421426272922462e-01,-1.069253301110463239e+00,3.328321517967804954e-01,1.410719013529207810e+00,-1.862480654226721555e+01,0.000000000000000000e+00,2.591235343832860849e+01,9.309421426272922462e-01,1.069253301756059482e+00,8.637451146109534905e-01,2.512448433846073215e+01,2.367122407876001944e+01,4.333266364597468390e-01
1.033469621389370374e+01,-9.309421426272922462e-01,-1.069253301131803724e+00,3.444898737964567359e-01,1.078841705755393843e+00,-1.922538293113167285e+01,0.000000000000000000e+00,2.684117611061731523e+01,9.309421426272922462e-01,1.069253301719025995e+00,8.947058703539103597e-01,2.602448433846073428e+01,2.457122407876002157e+01,4.333266364597468390e-01
1.068442787383663983e+01,-9.309421426272922462e-01,-1.069253301407964152e+00,3.561475957945545723e-01,7.212278012132145033e-01,-1.981810454439678537e+01,0.000000000000000000e+00,2.776999878290602553e+01,9.309421426272922462e-01,1.069253301254887045e+00,9.256666260968675619e-01,2.692448433846074352e+01,2.547122407876003081e+01,4.333266364597468390e-01
1.103415953377283643e+01,-9.309421426272922462e-01,-1.069253301350567398e+00,3.678053177924278105e-01,3.382200600560272274e-01,-2.040289083118598157e+01,0.000000000000000000e+00,2.869882145519473227e+01,9.309421426272922462e-01,1.069253301351548169e+00,9.566273818398244311e-01,2.782448433846074209e+01,2.637122407876002939e+01,4.333266364597468390e-01
1.138389119355674239e+01,-9.309421426272922462e-01,-1.069253301324100125e+00,3.794630397852246650e-01,-6.981440645407999135e-02,-2.097966231839735940e+01,0.000000000000000000e+00,2.962764412748344256e+01,9.309421426272922462e-01,1.069253301395926226e+00,9.875881375827815223e-01,2.872448433846074778e+01,2.727122407876003507e+01,4.333266364597468390e-01
1.173362285316464160e+01,-9.309421426272922462e-01,-1.069253301372180553e+00,3.911207617721546570e-01,-5.024844899087427263e-01,-2.154834062190086286e+01,0.000000000000000000e+00,3.055646679977215641e+01,9.309421426272922462e-01,1.069253301315154392e+00,1.018548893325738502e+00,2.962448433846075346e+01,2.817122407876004075e+01,4.333266364597468390e-01
1.208335451310726150e+01,-9.309421426272922462e-01,-1.069253301331762218e+00,4.027784837702419463e-01,-9.593754848616227182e-01,-2.210884845797908227e+01,0.000000000000000000e+00,3.148528947206086315e+01,9.309421426272922462e-01,1.069253301383059629e+00,1.049509649068695261e+00,3.052448433846074849e+01,2.907122407876003578e+01,4.333266364597468390e-01
1.243308617306610842e+01,-9.309421426272922462e-01,-1.069253301355216346e+00,4.144362057688701917e-01,-1.440049472741920855e+00,-2.266110965328605431e+01,0.000000000000000000e+00,3.241411214434957344e+01,9.309421426272922462e-01,1.069253301343597418e+00,1.080470404811652463e+00,3.142448433846075062e+01,2.997122407876003791e+01,4.333266364597468390e-01
1.278281783289100915e+01,-9.309421426272922462e-01,-1.069253301379086363e+00,4.260939277630335642e-01,-1.944045731005640043e+00,-2.320504915499387621e+01,0.000000000000000000e+00,3.334293481663828373e+01,9.309421426272922462e-01,1.069253301303541681e+00,1.111431160554609221e+00,3.232448433846074920e+01,3.087122407876003294e+01,4.333266364597468390e-01
1.313254949279726702e+01,-9.309421426272922462e-01,-1.069253301359464947e+00,4.377516497599087675e-01,-2.470881164860646795e+00,-2.374059304075304766e+01,0.000000000000000000e+00,3.427175748892700113e+01,9.309421426272922462e-01,1.069253301336518414e+00,1.142391916297566201e+00,3.322448433846074778e+01,3.177122407876003507e+01,4.333266364597468390e-01
1.348228115276655892e+01,-9.309421426272922462e-01,-1.069253301357658614e+00,4.494093717588852344e-01,-3.020050807178038532e+00,-2.426766852966832744e+01,0.000000000000000000e+00,3.520058016121571143e+01,9.309421426272922462e-01,1.069253301339531781e+00,1.173352672040523181e+00,3.412448433846075346e+01,3.267122407876004075e+01,4.333266364597468390e-01
1.383201281274160088e+01,-9.309421426272922462e-01,-1.069253301358359165e+00,4.610670937580532147e-01,-3.591028306481848897e+00,-2.478620399227238380e+01,0.000000000000000000e+00,3.612940283350442172e+01,9.309421426272922462e-01,1.069253301338351614e+00,1.204313427783479939e+00,3.502448433846075204e+01,3.357122407876003933e+01,4.333266364597468390e-01
1.418174447269995930e+01,-9.309421426272922462e-01,-1.069253301350504559e+00,4.727248157566651954e-01,-4.183266387785134377e+00,-2.529612895915668958e+01,0.000000000000000000e+00,3.705822550579313912e+01,9.309421426272922462e-01,1.069253301351556606e+00,1.235274183526436920e+00,3.592448433846075062e+01,3.447122407876003791e+01,4.333266364597468390e-01
1.453147613265304905e+01,-9.309421426272922462e-01,-1.069253301344579965e+00,4.843825377551015388e-01,-4.796197388244750393e+00,-2.579737413079397967e+01,0.000000000000000000e+00,3.798704817808183520e+01,9.309421426272922462e-01,1.069253301361509978e+00,1.266234939269393900e+00,3.682448433846074209e+01,3.537122407876002939e+01,4.333266364597468390e-01
1.488120779259862481e+01,-9.309421426272922462e-01,-1.069253301349549545e+00,4.960402597532873603e-01,-5.429233813554663612e+00,-2.628987138735899265e+01,0.000000000000000000e+00,3.891587085037055260e+01,9.309421426272922462e-01,1.069253301353153551e+00,1.297195695012350880e+00,3.772448433846074067e+01,3.627122407876002796e+01,4.333266364597468390e-01
1.523093945248727721e+01,-9.309421426272922462e-01,-1.069253301353073837e+00,5.076979817495756997e-01,-6.081768903556660000e+00,-2.677355379804775737e+01,0.000000000000000000e+00,3.984469352265925579e+01,9.309421426272922462e-01,1.069253301347232510e+00,1.328156450755307860e+00,3.862448433846073925e+01,3.717122407876002654e+01,4.333266364597468390e-01
1.558067111241121694e+01,-9.309421426272922462e-01,-1.069253301351708041e+00,5.193557037470403204e-01,-6.753177210597971936e+00,-2.724835563004839045e+01,0.000000000000000000e+00,4.077351619494795187e+01,9.309421426272922462e-01,1.069253301349530672e+00,1.359117206498264618e+00,3.952448433846073783e+01,3.807122407876002512e+01,4.333266364597468390e-01
1.593040277236731050e+01,-9.309421426272922462e-01,-1.069253301349947449e+00,5.310134257455768614e-01,-7.442815196528283828e+00,-2.771421235738870692e+01,0.000000000000000000e+00,4.170233886723666217e+01,9.309421426272922462e-01,1.069253301352489638e+00,1.390077962241221599e+00,4.042448433846072930e+01,3.897122407876001660e+01,4.333266364597468390e-01
1.628013443232403645e+01,-9.309421426272922462e-01,-1.069253301350170604e+00,5.426711477441341636e-01,-8.150021848655798706e+00,-2.817106066968455735e+01,0.000000000000000000e+00,4.263116153952535825e+01,9.309421426272922462e-01,1.069253301352113494e+00,1.421038717984178357e+00,4.132448433846072788e+01,3.987122407876001517e+01,4.333266364597468390e-01
1.662986609227139212e+01,-9.309421426272922462e-01,-1.069253301351565266e+00,5.543288697423793820e-01,-8.874119314691160554e+00,-2.861883848077367887e+01,0.000000000000000000e+00,4.355998421181406854e+01,9.309421426272922462e-01,1.069253301349768703e+00,1.451999473727135337e+00,4.222448433846072646e+01,4.077122407876001375e+01,4.333266364597468390e-01
1.697959775220109435e+01,-9.309421426272922462e-01,-1.069253301353466190e+00,5.659865917400361823e-01,-9.614413560105322887e+00,-2.905748493712425429e+01,0.000000000000000000e+00,4.448880688410277884e+01,9.309421426272922462e-01,1.069253301346574814e+00,1.482960229470092317e+00,4.312448433846072504e+01,4.167122407876001233e+01,4.333266364597468390e-01
1.732932941214093248e+01,-9.309421426272922462e-01,-1.069253301351959173e+00,5.776443137380307125e-01,-1.037019501310432013e+01,-2.948694042634981116e+01,0.000000000000000000e+00,4.541762955639149624e+01,9.309421426272922462e-01,1.069253301349108121e+00,1.513920985213049297e+00,4.402448433846072362e+01,4.257122407876001091e+01,4.333266364597468390e-01
1.767906107208517241e+01,-9.309421426272922462e-01,-1.069253301350779228e+00,5.893020357361721251e-01,-1.114073927056678670e+01,-2.990714658496560219e+01,0.000000000000000000e+00,4.634645222868020653e+01,9.309421426272922462e-01,1.069253301351091423e+00,1.544881740956006277e+00,4.492448433846072930e+01,4.347122407876001660e+01,4.333266364597468390e-01
1.802879273204445454e+01,-9.309421426272922462e-01,-1.069253301349986307e+00,6.009597577348149144e-01,-1.192530776439482842e+01,-3.031804630666623623e+01,0.000000000000000000e+00,4.727527490096891682e+01,9.309421426272922462e-01,1.069253301352423247e+00,1.575842496698963036e+00,4.582448433846072788e+01,4.437122407876001517e+01,4.333266364597468390e-01
1.837852439199921761e+01,-9.309421426272922462e-01,-1.069253301350564955e+00,6.126174797333070465e-01,-1.272314848631810769e+01,-3.071958374985999640e+01,0.000000000000000000e+00,4.820409757325763422e+01,9.309421426272922462e-01,1.069253301351450247e+00,1.606803252441920016e+00,4.672448433846072646e+01,4.527122407876001375e+01,4.333266364597468390e-01
1.872825605195492571e+01,-9.309421426272922462e-01,-1.069253301351237306e+00,6.242752017318305979e-01,-1.353349672124954672e+01,-3.111170434511734584e+01,0.000000000000000000e+00,4.913292024554633741e+01,9.309421426272922462e-01,1.069253301350320040e+00,1.637764008184876996e+00,4.762448433846072504e+01,4.617122407876001233e+01,4.333266364597468390e-01
1.907798771190697806e+01,-9.309421426272922462e-01,-1.069253301351317464e+00,6.359329237302325799e-01,-1.435557574693037530e+01,-3.149435480299091594e+01,0.000000000000000000e+00,5.006174291783504771e+01,9.309421426272922462e-01,1.069253301350185925e+00,1.668724763927833976e+00,4.852448433846072362e+01,4.707122407876001091e+01,4.333266364597468390e-01
1.942771937186596887e+01,-9.309421426272922462e-01,-1.069253301351021479e+00,6.475906457288655993e-01,-1.518859761042731016e+01,-3.186748312089019208e+01,0.000000000000000000e+00,5.099056559012376511e+01,9.309421426272922462e-01,1.069253301350683305e+00,1.699685519670790956e+00,4.942448433846072930e+01,4.797122407876001660e+01,4.333266364597468390e-01
1.977745103182826014e+01,-9.309421426272922462e-01,-1.069253301350620466e+00,6.592483677276087528e-01,-1.603176387485135734e+01,-3.223103859020121575e+01,0.000000000000000000e+00,5.191938826241247540e+01,9.309421426272922462e-01,1.069253301351356988e+00,1.730646275413747937e+00,5.032448433846072788e+01,4.887122407876001517e+01,4.333266364597468390e-01
2.012718269179444164e+01,-9.309421426272922462e-01,-1.069253301350393537e+00,6.709060897264814693e-01,-1.688426636976682360e+01,-3.258497180342537547e+01,0.000000000000000000e+00,5.284821093470117859e+01,9.309421426272922462e-01,1.069253301351738017e+00,1.761607031156704695e+00,5.122448433846072646e+01,4.977122407876001375e+01,4.333266364597468390e-01
2.047691435175743635e+01,-9.309421426272922462e-01,-1.069253301349564200e+00,6.825638117252480486e-01,-1.774528798678984742e+01,-3.292923466057256121e+01,0.000000000000000000e+00,5.377703360698988888e+01,9.309421426272922462e-01,1.069253301353131791e+00,1.792567786899661675e+00,5.212448433846073215e+01,5.067122407876001944e+01,4.333266364597468390e-01
2.082664601171601859e+01,-9.309421426272922462e-01,-1.069253301349024632e+00,6.942215337238673012e-01,-1.861400343629163601e+01,-3.326378037610478344e+01,0.000000000000000000e+00,5.470585627927859917e+01,9.309421426272922462e-01,1.069253301354038843e+00,1.823528542642618655e+00,5.302448433846073783e+01,5.157122407876002512e+01,4.333266364597468390e-01
2.117637767167774854e+01,-9.309421426272922462e-01,-1.069253301350217455e+00,7.058792557225915809e-01,-1.948958006165267420e+01,-3.358856348495098842e+01,0.000000000000000000e+00,5.563467895156730947e+01,9.309421426272922462e-01,1.069253301352034002e+00,1.854489298385575635e+00,5.392448433846073641e+01,5.247122407876002370e+01,4.333266364597468390e-01
2.152610933163671447e+01,-9.309421426272922462e-01,-1.069253301351587249e+00,7.175369777212238231e-01,-2.037117862685073888e+01,-3.390353984878402116e+01,0.000000000000000000e+00,5.656350162385601976e+01,9.309421426272922462e-01,1.069253301349732288e+00,1.885450054128532837e+00,5.482448433846074209e+01,5.337122407876002939e+01,4.333266364597468390e-01
2.187584099158559070e+01,-9.309421426272922462e-01,-1.069253301349591290e+00,7.291946997195196678e-01,-2.125795411870186769e+01,-3.420866666223201946e+01,0.000000000000000000e+00,5.749232429614472295e+01,9.309421426272922462e-01,1.069253301353087160e+00,1.916410809871489374e+00,5.572448433846073357e+01,5.427122407876002086e+01,4.333266364597468390e-01
2.222557265153289308e+01,-9.309421426272922462e-01,-1.069253301349043284e+00,7.408524217177628879e-01,-2.214905657945722339e+01,-3.450390245797073874e+01,0.000000000000000000e+00,5.842114696843343324e+01,9.309421426272922462e-01,1.069253301354008423e+00,1.947371565614446354e+00,5.662448433846073925e+01,5.517122407876002654e+01,4.333266364597468390e-01
2.257530431148770234e+01,-9.309421426272922462e-01,-1.069253301355304053e+00,7.525101437162566853e-01,-2.304363188136099794e+01,-3.478920711362239615e+01,0.000000000000000000e+00,5.934996964072214354e+01,9.309421426272922462e-01,1.069253301343485507e+00,1.978332321357403334e+00,5.752448433846074494e+01,5.607122407876003223e+01,4.333266364597468390e-01
2.292503597141815419e+01,-9.309421426272922462e-01,-1.069253301355501007e+00,7.641678657139383546e-01,-2.394082259744559238e+01,-3.506454185543839941e+01,0.000000000000000000e+00,6.027879231301085383e+01,9.309421426272922462e-01,1.069253301343154439e+00,2.009293077100360314e+00,5.842448433846074352e+01,5.697122407876003081e+01,4.333266364597468390e-01
2.327476763130002269e+01,-9.309421426272922462e-01,-1.069253301341198004e+00,7.758255877100005415e-01,-2.483976876335369965e+01,-3.532986926586705323e+01,0.000000000000000000e+00,6.120761498529956413e+01,9.309421426272922462e-01,1.069253301367194098e+00,2.040253832843317294e+00,5.932448433846074920e+01,5.787122407876002939e+01,4.333266364597468390e-01
2.362449929122269054e+01,-9.309421426272922462e-01,-1.069253301348426444e+00,7.874833097074228627e-01,-2.573960879456030781e+01,-3.558515328679738587e+01,0.000000000000000000e+00,6.213643765758824600e+01,9.309421426272922462e-01,1.069253301355044927e+00,2.071214588586273386e+00,6.022448433846072646e+01,5.877122407876001375e+01,4.333266364597468390e-01
2.397423095118935166e+01,-9.309421426272922462e-01,-1.069253301350842955e+00,7.991410317063115665e-01,-2.663960936054245110e+01,-3.583035904096566071e+01,0.000000000000000000e+00,6.306526032987694208e+01,9.309421426272922462e-01,1.069253301350983509e+00,2.102175344329229034e+00,6.112448433846070373e+01,5.967122407875999102e+01,4.333266364597468390e-01
2.432396261115636094e+01,-9.309421426272922462e-01,-1.069253301350890473e+00,8.107987537052120386e-01,-2.753960935995116444e+01,-3.606545316928667688e+01,0.000000000000000000e+00,6.399408300216564527e+01,9.309421426272922462e-01,1.069253301350903573e+00,2.133136100072186458e+00,6.202448433846069520e+01,6.057122407875998249e+01,4.333266364597468390e-01
2.467369427112338442e+01,-9.309421426272922462e-01,-1.069253301350892915e+00,8.224564757041128438e-01,-2.843960936177381882e+01,-3.629040452329166300e+01,0.000000000000000000e+00,6.492290567445435556e+01,9.309421426272922462e-01,1.069253301350899132e+00,2.164096855815143439e+00,6.292448433846070088e+01,6.147122407875998817e+01,4.333266364597468390e-01
2.502342593109040081e+01,-9.309421426272922462e-01,-1.069253301350895580e+00,8.341141977030133159e-01,-2.933960936173690470e+01,-3.650518185714779662e+01,0.000000000000000000e+00,6.585172834674307296e+01,9.309421426272922462e-01,1.069253301350895136e+00,2.195057611558100419e+00,6.382448433846070657e+01,6.237122407875999386e+01,4.333266364597468390e-01
2.537315759105742075e+01,-9.309421426272922462e-01,-1.069253301350895580e+00,8.457719197019140100e-01,-3.023960936160338164e+01,-3.670975608035119819e+01,0.000000000000000000e+00,6.678055101903177615e+01,9.309421426272922462e-01,1.069253301350895136e+00,2.226018367301056955e+00,6.472448433846071225e+01,6.327122407875998533e+01,4.333266364597468390e-01
2.572288925102444423e+01,-9.309421426272922462e-01,-1.069253301350895358e+00,8.574296417008148152e-01,-3.113960936157898729e+01,-3.690409933042336377e+01,0.000000000000000000e+00,6.770937369132049355e+01,9.309421426272922462e-01,1.069253301350895358e+00,2.256979123044013935e+00,6.562448433846071794e+01,6.417122407875999102e+01,4.333266364597468390e-01
2.607262091099147838e+01,-9.309421426272922462e-01,-1.069253301350895358e+00,8.690873636997159535e-01,-3.203960936157885442e+01,-3.709064724749143949e+01,0.000000000000000000e+00,6.863819636360921095e+01,9.309421426272922462e-01,1.069253301350895358e+00,2.287939878786970915e+00,6.652448433846070941e+01,6.507122407876001091e+01,4.333266364597468390e-01
2.642235257095850542e+01,-9.309421426272922462e-01,-1.069253301350895802e+00,8.807450856986167587e-01,-3.293960936157885300e+01,-3.729676586225130563e+01,0.000000000000000000e+00,6.956701903589792835e+01,9.309421426272922462e-01,1.069253301350895802e+00,2.318900634529927451e+00,6.742448433846068667e+01,6.597122407876003081e+01,4.333266364597468390e-01
2.677208423092553247e+01,-9.309421426272922462e-01,-1.069253301350896246e+00,8.924028076975175638e-01,-3.383960936157885868e+01,-3.752990429955147533e+01,0.000000000000000000e+00,7.049584170818663154e+01,9.309421426272922462e-01,1.069253301350896246e+00,2.349861390272884432e+00,6.832448433846069236e+01,6.687122407876003649e+01,4.333266364597468390e-01
2.712181589089255596e+01,-9.309421426272922462e-01,-1.069253301350893581e+00,9.040605296964182580e-01,-3.473960936157885016e+01,-3.778983909812336606e+01,0.000000000000000000e+00,7.142466438047532051e+01,9.309421426272922462e-01,1.069253301350893581e+00,2.380822146015840524e+00,6.922448433846068383e+01,6.777122407876002796e+01,4.333266364597468390e-01
2.747154755085967892e+01,-9.309421426272922462e-01,-1.069253301351490659e+00,9.157182516953222828e-01,-3.563960936157885584e+01,-3.807632111741045833e+01,0.000000000000000000e+00,7.235348705276403791e+01,9.309421426272922462e-01,1.069253301351490659e+00,2.411782901758797504e+00,7.012448433846068951e+01,6.867122407876001944e+01,4.333266364597468390e-01
2.782127921082758704e+01,-9.309421426272922462e-01,-1.069253301357011354e+00,9.273759736942526199e-01,-3.653960936157885442e+01,-3.838907579499853995e+01,0.000000000000000000e+00,7.328230972505274110e+01,9.309421426272922462e-01,1.069253301357011354e+00,2.442743657501754484e+00,7.102448433846068099e+01,6.957122407876003933e+01,4.333266364597468390e-01
2.817101087079715072e+01,-9.309421426272922462e-01,-1.069253301372875331e+00,9.390336956932379131e-01,-3.743960936157886010e+01,-3.872780336370465903e+01,0.000000000000000000e+00,7.421113239734145850e+01,9.309421426272922462e-01,1.069253301372875331e+00,2.473704413244711020e+00,7.192448433846064404e+01,7.047122407876007344e+01,4.333266364597468390e-01
