0.005,0.501255,0.238127,1.00273,0.504962,
0.105,0.503649,-0.172892,1.03757,0.200738,
0.205,0.468224,-0.500219,1.0461,-0.0127752,
0.305,0.394952,-0.75843,1.03735,-0.156622,
0.405,0.28009,-0.942044,1.01766,-0.234528,
0.505,0.124612,-1.04728,0.993383,-0.246678,
0.605,-0.0592469,-1.09045,0.971126,-0.195604,
0.705,-0.255443,-1.10096,0.956786,-0.0901542,
0.805,-0.454985,-1.10174,0.954961,0.0590342,
0.905,-0.656615,-1.10555,0.969519,0.244251,
