13.805,0.460167,13.3229,3.12065,
13.905,0.4635,13.4125,3.16521,
14.005,0.466833,13.5018,3.21006,
14.105,0.470167,13.5911,3.25522,
14.205,0.4735,13.6801,3.30067,
14.305,0.476833,13.769,3.34642,
14.405,0.480167,13.8578,3.39246,
14.505,0.4835,13.9464,3.4388,
14.605,0.486833,14.0349,3.48544,
14.705,0.490167,14.1232,3.53237,
14.805,0.4935,14.2113,3.57959,
14.905,0.496833,14.2993,3.62711,
15.005,0.500167,14.3872,3.67492,
15.105,0.5035,14.4748,3.72303,
15.205,0.506833,14.5623,3.77142,
15.305,0.510167,14.6497,3.82011,
15.405,0.5135,14.7369,3.86908,
15.505,0.516833,14.8239,3.91835,
15.605,0.520167,14.9107,3.96791,
15.705,0.5235,14.9974,4.01776,
15.805,0.526833,15.084,4.06789,
15.905,0.530167,15.1703,4.11832,
16.005,0.5335,15.2565,4.16903,
16.105,0.536833,15.3425,4.22003,
16.205,0.540167,15.4284,4.27131,
16.305,0.5435,15.5141,4.32288,
16.405,0.546833,15.5996,4.37474,
16.505,0.550167,15.6849,4.42688,
16.605,0.5535,15.77,4.4793,
16.705,0.556833,15.855,4.53201,
16.805,0.560167,15.9398,4.585,
16.905,0.5635,16.0245,4.63828,
17.005,0.566833,16.1089,4.69183,
17.105,0.570167,16.1932,4.74567,
17.205,0.5735,16.2773,4.79979,
17.305,0.576833,16.3612,4.85419,
17.405,0.580167,16.4449,4.90886,
17.505,0.5835,16.5285,4.96382,
17.605,0.586833,16.6118,5.01905,
17.705,0.590167,16.695,5.07456,
17.805,0.5935,16.778,5.13035,
17.905,0.596833,16.8608,5.18642,
18.005,0.600167,16.9434,5.24276,
18.105,0.6035,17.0258,5.29937,
18.205,0.606833,17.1081,5.35626,
18.305,0.610167,17.1901,5.41343,
18.405,0.6135,17.272,5.47086,
18.505,0.616833,17.3537,5.52857,
18.605,0.620167,17.4351,5.58655,
18.705,0.6235,17.5164,5.64481,
18.805,0.626833,17.5975,5.70333,
18.905,0.630167,17.6784,5.76212,
19.005,0.6335,17.7591,5.82119,
19.105,0.636833,17.8396,5.88052,
19.205,0.640167,17.9199,5.94012,
19.305,0.6435,18,5.99998,
19.405,0.646833,18.0799,6.06012,
19.505,0.650167,18.1596,6.12051,
19.605,0.6535,18.2391,6.18118,
19.705,0.656833,18.3184,6.24211,
19.805,0.660167,18.3975,6.3033,
19.905,0.6635,18.4763,6.36476,
20.005,0.666833,18.555,6.42648,
20.105,0.670167,18.6335,6.48846,
20.205,0.6735,18.7118,6.5507,
20.305,0.676833,18.7898,6.6132,
20.405,0.680167,18.8677,6.67596,
20.505,0.6835,18.9453,6.73899,
20.605,0.686833,19.0228,6.80227,
20.705,0.690167,19.1,6.8658,
20.805,0.6935,19.177,6.9296,
20.905,0.696833,19.2538,6.99365,
21.005,0.700167,19.3304,7.05796,
21.105,0.7035,19.4067,7.12252,
21.205,0.706833,19.4829,7.18734,
21.305,0.710167,19.5588,7.25241,
21.405,0.7135,19.6345,7.31773,
21.505,0.716833,19.71,7.3833,
21.605,0.720167,19.7853,7.44913,
21.705,0.7235,19.8604,7.5152,
21.805,0.726833,19.9352,7.58153,
21.905,0.730167,20.0098,7.6481,
22.005,0.7335,20.0842,7.71493,
22.105,0.736833,20.1584,7.782,
22.205,0.740167,20.2323,7.84932,
22.305,0.7435,20.3061,7.91688,
22.405,0.746833,20.3796,7.98469,
22.505,0.750167,20.4528,8.05274,
22.605,0.7535,20.5259,8.12104,
22.705,0.756833,20.5987,8.18958,
22.805,0.760167,20.6713,8.25837,
22.905,0.7635,20.7436,8.32739,
23.005,0.766833,20.8158,8.39666,
