5.978863682705262583e+00,-6.873044156705244712e-01,-8.181947067578656529e-01,1.992954560901752659e-01,4.863589888193351030e+00,-6.285301939357087697e+00,3.417700137441847197e+00,-4.214271799403761065e+00,0.000000000000000000e+00,1.097084168432502338e+01,6.873044156705244712e-01,8.181947052587228431e-01,3.656947228108341497e-01,1.072166192925967643e+01,8.350140774737379701e+00,6.000000000000000000e+00,4.214271794413130046e+00,2.361936799001005116e-01
6.480036747208573367e+00,-6.873044156705244712e-01,-8.181947071240345259e-01,2.160012249069523105e-01,5.135877916080638705e+00,-6.801279624813311386e+00,3.417700136105490394e+00,-4.214271800257891165e+00,0.000000000000000000e+00,1.189194428037675699e+01,6.873044156705244712e-01,8.181947051343015920e-01,3.963981426792252405e-01,1.162166192925967678e+01,9.188695343941885696e+00,6.000000000000000000e+00,4.214271797785757556e+00,2.361936799001005116e-01
6.981209814509651501e+00,-6.873044156705244712e-01,-8.181947066971868576e-01,2.327069938169882002e-01,5.386585576713173396e+00,-7.304867171196122833e+00,3.417700133864538969e+00,-4.214271798659442680e+00,0.000000000000000000e+00,1.281304687642849061e+01,6.873044156705244712e-01,8.181947077380670175e-01,4.271015625476163313e-01,1.252166192925967891e+01,1.003688534747679739e+01,6.000000000000000000e+00,4.214271796836985828e+00,2.361936799001005116e-01
7.482382883015596065e+00,-6.873044156705244712e-01,-8.181947066946613223e-01,2.494127627671863523e-01,5.615476541284424528e+00,-7.795924038380745102e+00,3.417700137672515570e+00,-4.214271795273967669e+00,0.000000000000000000e+00,1.373414947248022422e+01,6.873044156705244712e-01,8.181947063077000815e-01,4.578049824160074222e-01,1.342166192925968105e+01,1.089391123752986168e+01,6.000000000000000000e+00,4.214271799719469414e+00,2.361936799001005116e-01
7.983555951914552473e+00,-6.873044156705244712e-01,-8.181947064653216639e-01,2.661185317304849418e-01,5.822335050296942427e+00,-8.274313183924913773e+00,3.417700134512962507e+00,-4.214271798467444263e+00,0.000000000000000000e+00,1.465525206853195783e+01,6.873044156705244712e-01,8.181947075603955843e-01,4.885084022843985130e-01,1.432166192925968318e+01,1.175896515321453784e+01,6.000000000000000000e+00,4.214271798883724607e+00,2.361936799001005116e-01
8.484729016844076099e+00,-6.873044156705244712e-01,-8.181947067051564826e-01,2.828243005614690109e-01,6.006966111691569132e+00,-8.739901100647141874e+00,3.417700136424790536e+00,-4.214271798980026240e+00,0.000000000000000000e+00,1.557635466458368967e+01,6.873044156705244712e-01,8.181947070365446217e-01,5.192118221527896038e-01,1.522166192925968353e+01,1.263123167065485575e+01,6.000000000000000000e+00,4.214271801950220109e+00,2.361936799001005116e-01
8.985902077532731624e+00,-6.873044156705244712e-01,-8.181947074157767119e-01,2.995300692510908802e-01,6.169195688527683963e+00,-9.192557854124840944e+00,3.417700135040758092e+00,-4.214271804172933678e+00,0.000000000000000000e+00,1.649745726063542151e+01,6.873044156705244712e-01,8.181947047830178121e-01,5.499152420211806946e-01,1.612166192925968744e+01,1.350988857278773914e+01,6.000000000000000000e+00,4.214271811615531327e+00,2.361936799001005116e-01
9.487075139451592420e+00,-6.873044156705244712e-01,-8.181947061966265977e-01,3.162358379817195586e-01,6.308870863645640981e+00,-9.632157120025448549e+00,3.417700121084551679e+00,-4.214271797185339175e+00,0.000000000000000000e+00,1.741855985668715689e+01,6.873044156705244712e-01,8.181947112398505473e-01,5.806186618895718965e-01,1.702166192925968957e+01,1.439410762938242883e+01,6.000000000000000000e+00,4.214271803122474402e+00,2.361936799001005116e-01
9.988248188078655332e+00,-6.873044156705244712e-01,-8.181947086944230119e-01,3.329416062692883704e-01,6.425859967044273091e+00,-1.005857621456655870e+01,3.417700130374255352e+00,-4.214271826566631240e+00,0.000000000000000000e+00,1.833966245273888873e+01,6.873044156705244712e-01,8.181947005845187082e-01,6.113220817579629873e-01,1.792166192925969170e+01,1.528305533213450751e+01,6.000000000000000000e+00,4.214271829182554718e+00,2.361936799001005116e-01
1.048942124912170648e+01,-6.873044156705244712e-01,-8.181947077411092506e-01,3.496473749707234568e-01,6.520052728777108619e+00,-1.047169613625303164e+01,3.417700133853436295e+00,-4.214271799529183404e+00,0.000000000000000000e+00,1.926076504879062057e+01,6.873044156705244712e-01,8.181947051038175323e-01,6.420255016263540782e-01,1.882166192925969384e+01,1.617589374293564930e+01,6.000000000000000000e+00,4.214271795729440662e+00,2.361936799001005116e-01
1.099059432029088157e+01,-6.873044156705244712e-01,-8.181947058936746009e-01,3.663531440096959857e-01,6.591360359009653003e+00,-1.087140159192667710e+01,3.417700131369049377e+00,-4.214271785959068595e+00,0.000000000000000000e+00,2.018186764484234885e+01,6.873044156705244712e-01,8.181947084218441635e-01,6.727289214947451690e-01,1.972166192925969597e+01,1.707178125026796778e+01,6.000000000000000000e+00,4.214271790220007752e+00,2.361936799001005116e-01
1.149176739316756191e+01,-6.873044156705244712e-01,-8.181947060382099846e-01,3.830589131055853747e-01,6.639715640696311816e+00,-1.125758103276485755e+01,3.417700128537094706e+00,-4.214271786666450303e+00,0.000000000000000000e+00,2.110297024089408069e+01,6.873044156705244712e-01,8.181947091978145625e-01,7.034323413631362598e-01,2.062166192925969810e+01,1.796987336705133487e+01,6.000000000000000000e+00,4.214271797162043143e+00,2.361936799001005116e-01
1.199294045956338906e+01,-6.873044156705244712e-01,-8.181947068774122478e-01,3.997646819854462907e-01,6.665072996681510986e+00,-1.163012668662829618e+01,3.417700137005554861e+00,-4.214271818307921968e+00,0.000000000000000000e+00,2.202407283694581253e+01,6.873044156705244712e-01,8.181947050538374011e-01,7.341357612315273506e-01,2.152166192925970023e+01,1.886932351774473915e+01,6.000000000000000000e+00,4.214271805788693648e+00,2.361936799001005116e-01
1.249411353050631490e+01,-6.873044156705244712e-01,-8.181947066313599581e-01,4.164704510168772411e-01,6.667042571709050236e+00,-1.198893451586201309e+01,3.417700137903538771e+00,-4.214271795660477160e+00,0.000000000000000000e+00,2.294517543299753726e+01,6.873044156705244712e-01,8.181947065141049746e-01,7.648391810999183305e-01,2.242166192925969526e+01,1.976929255699403853e+01,6.000000000000000000e+00,4.214271795145324795e+00,2.361936799001005116e-01
1.299528660253179169e+01,-6.873044156705244712e-01,-8.181947084347473975e-01,4.331762200843929378e-01,6.642216409684103873e+00,-1.233390460732133498e+01,3.417700131321958157e+00,-4.214271784556437694e+00,0.000000000000000000e+00,2.386627802904926554e+01,6.873044156705244712e-01,8.181947080030668173e-01,7.955426009683091992e-01,2.332166192925969028e+01,2.066929255699403356e+01,6.000000000000000000e+00,4.214271788334134072e+00,2.361936799001005116e-01
1.349645967419873038e+01,-6.873044156705244712e-01,-8.181947065923576012e-01,4.498819891399575832e-01,6.589784786100759462e+00,-1.266494043788073753e+01,3.417700138045879577e+00,-4.214271794300238128e+00,0.000000000000000000e+00,2.478738062510101159e+01,6.873044156705244712e-01,8.181947065788045537e-01,8.262460208367005121e-01,2.422166192925969597e+01,2.156929255699403924e+01,6.000000000000000000e+00,4.214271794519309111e+00,2.361936799001005116e-01
1.399763274593458284e+01,-6.873044156705244712e-01,-8.181947045232209614e-01,4.665877581978193911e-01,6.509797134385713058e+00,-1.298194976688994373e+01,3.417700141757412879e+00,-4.214271803329462607e+00,0.000000000000000000e+00,2.570848322115274343e+01,6.873044156705244712e-01,8.181947055753781006e-01,8.569494407050912699e-01,2.512166192925968744e+01,2.246929255699403072e+01,6.000000000000000000e+00,4.214271799046009015e+00,2.361936799001005116e-01
1.449880581815157221e+01,-6.873044156705244712e-01,-8.181947127360941208e-01,4.832935272717190367e-01,6.402328878469216278e+00,-1.328484404192517054e+01,3.417700115623913071e+00,-4.214271772004909877e+00,0.000000000000000000e+00,2.662958581720447526e+01,6.873044156705244712e-01,8.181947107169303957e-01,8.876528605734822497e-01,2.602166192925968957e+01,2.336929255699403285e+01,6.000000000000000000e+00,4.214271778278264158e+00,2.361936799001005116e-01
1.499997888951713421e+01,-6.873044156705244712e-01,-8.181947068202578555e-01,4.999992963172376625e-01,6.267481433585953887e+00,-1.357353868089747095e+01,3.417700137021876472e+00,-4.214271793456327408e+00,0.000000000000000000e+00,2.755068841325620355e+01,6.873044156705244712e-01,8.181947068729398254e-01,9.183562804418732295e-01,2.692166192925968460e+01,2.426929255699402432e+01,6.000000000000000000e+00,4.214271793260174981e+00,2.361936799001005116e-01
1.550115196078287916e+01,-6.873044156705244712e-01,-8.181947011824801663e-01,5.167050653594289500e-01,6.105381554043958658e+00,-1.384795337645953417e+01,3.417700157789580473e+00,-4.214271817960042021e+00,0.000000000000000000e+00,2.847179100930793183e+01,6.873044156705244712e-01,8.181947001694702681e-01,9.490597003102643203e-01,2.782166192925968673e+01,2.516929255699403001e+01,6.000000000000000000e+00,4.214271821799074225e+00,2.361936799001005116e-01
1.600232503312826537e+01,-6.873044156705244712e-01,-8.181947064562061778e-01,5.334108344376085054e-01,5.916182333180100450e+00,-1.410801130276974291e+01,3.417700138328363391e+00,-4.214271794838007956e+00,0.000000000000000000e+00,2.939289360535967788e+01,6.873044156705244712e-01,8.181947065149557385e-01,9.797631201786560773e-01,2.872166192925969952e+01,2.606929255699404280e+01,6.000000000000000000e+00,4.214271794656714754e+00,2.361936799001005116e-01
1.650349810450684274e+01,-6.873044156705244712e-01,-8.181947031187924990e-01,5.501166034835611729e-01,5.700062132739004639e+00,-1.435363993521283632e+01,3.417700150722882135e+00,-4.214271813522586285e+00,0.000000000000000000e+00,3.031399620141141327e+01,6.873044156705244712e-01,8.181947027207181478e-01,1.010466540047047168e+00,2.962166192925969455e+01,2.696929255699404138e+01,6.000000000000000000e+00,4.214271815566090318e+00,2.361936799001005116e-01
1.700467117690612895e+01,-6.873044156705244712e-01,-8.181947092977559510e-01,5.668223725635372912e-01,5.457224520543811686e+00,-1.458477076045598153e+01,3.417700127104955410e+00,-4.214271784204235871e+00,0.000000000000000000e+00,3.123509879746314155e+01,6.873044156705244712e-01,8.181947095902283307e-01,1.041169959915438259e+00,3.052166192925969312e+01,2.786929255699403996e+01,6.000000000000000000e+00,4.214271783280759465e+00,2.361936799001005116e-01
1.750584424850310938e+01,-6.873044156705244712e-01,-8.181947073276855109e-01,5.835281416167700241e-01,5.187898544941941914e+00,-1.480133924017459002e+01,3.417700135075799395e+00,-4.214271792160121599e+00,0.000000000000000000e+00,3.215620139351489115e+01,6.873044156705244712e-01,8.181947074061752812e-01,1.071873379783829350e+00,3.142166192925970591e+01,2.876929255699404919e+01,6.000000000000000000e+00,4.214271791930830346e+00,2.361936799001005116e-01
1.800701731973784803e+01,-6.873044156705244712e-01,-8.181947000989829855e-01,6.002339106579279715e-01,4.892338654454120750e+00,-1.500328483505013644e+01,3.417700161743873810e+00,-4.214271821401607276e+00,0.000000000000000000e+00,3.307730398956660878e+01,6.873044156705244712e-01,8.181946995847757531e-01,1.102576799652220219e+00,3.232166192925970449e+01,2.966929255699405132e+01,6.000000000000000000e+00,4.214271823225500313e+00,2.361936799001005116e-01
1.850819039187867787e+01,-6.873044156705244712e-01,-8.181947032574395928e-01,6.169396797292888701e-01,4.570821376351418941e+00,-1.519055156960390285e+01,3.417700150216880672e+00,-4.214271806550740962e+00,0.000000000000000000e+00,3.399840658561836193e+01,6.873044156705244712e-01,8.181947032397941522e-01,1.133280219520611753e+00,3.322166192925971018e+01,3.056929255699406411e+01,6.000000000000000000e+00,4.214271806537310816e+00,2.361936799001005116e-01
1.900936346376711583e+01,-6.873044156705244712e-01,-8.181947045474110558e-01,6.336454487922368317e-01,4.223652009607358870e+00,-1.536308677277019008e+01,3.417700145407601031e+00,-4.214271806136098419e+00,0.000000000000000000e+00,3.491950918167010798e+01,6.873044156705244712e-01,8.181947045752073766e-01,1.163983639389002844e+00,3.412166192925973007e+01,3.146929255699408046e+01,6.000000000000000000e+00,4.214271806343617754e+00,2.361936799001005116e-01
1.951053653581451997e+01,-6.873044156705244712e-01,-8.181947065683741194e-01,6.503512178604835547e-01,3.851156966069686494e+00,-1.552084243918100981e+01,3.417700138117366837e+00,-4.214271794622673539e+00,0.000000000000000000e+00,3.584061177772182560e+01,6.873044156705244712e-01,8.181947065727697144e-01,1.194687059257393713e+00,3.502166192925971444e+01,3.236929255699406838e+01,6.000000000000000000e+00,4.214271794617200584e+00,2.361936799001005116e-01
2.001170960771885632e+01,-6.873044156705244712e-01,-8.181947065840160516e-01,6.670569869239614258e-01,3.453687360747807578e+00,-1.566377455484416181e+01,3.417700138050641101e+00,-4.214271794140612037e+00,0.000000000000000000e+00,3.676171437377355744e+01,6.873044156705244712e-01,8.181947065910530892e-01,1.225390479125784804e+00,3.592166192925969881e+01,3.326929255699405275e+01,6.000000000000000000e+00,4.214271794099625268e+00,2.361936799001005116e-01
2.051288267964656598e+01,-6.873044156705244712e-01,-8.181947085665257635e-01,6.837627559882186734e-01,3.031617945264242220e+00,-1.579184320782720619e+01,3.417700130540081371e+00,-4.214271791944996792e+00,0.000000000000000000e+00,3.768281696982530349e+01,6.873044156705244712e-01,8.181947086489856913e-01,1.256093898994175895e+00,3.682166192925971160e+01,3.416929255699406554e+01,6.000000000000000000e+00,4.214271791905922271e+00,2.361936799001005116e-01
2.101405575128903180e+01,-6.873044156705244712e-01,-8.181947066015213821e-01,7.004685250429675270e-01,2.585346551649196467e+00,-1.590501266815880577e+01,3.417700137993281206e+00,-4.214271794583187791e+00,0.000000000000000000e+00,3.860391956587704243e+01,6.873044156705244712e-01,8.181947066067699614e-01,1.286797318862566764e+00,3.772166192925972439e+01,3.506929255699407122e+01,6.000000000000000000e+00,4.214271794573781982e+00,2.361936799001005116e-01
2.151522882319971686e+01,-6.873044156705244712e-01,-8.181947065839826339e-01,7.171742941066573396e-01,2.115293792980355914e+00,-1.600325135806749444e+01,3.417700138008921140e+00,-4.214271794290826989e+00,0.000000000000000000e+00,3.952502216192877427e+01,6.873044156705244712e-01,8.181947066024845006e-01,1.317500738730958076e+00,3.862166192925973007e+01,3.596929255699409111e+01,6.000000000000000000e+00,4.214271794226300827e+00,2.361936799001005116e-01
2.201640189500483302e+01,-6.873044156705244712e-01,-8.181947060073145872e-01,7.338800631668277452e-01,1.621902817206706260e+00,-1.608653185177295342e+01,3.417700140181032520e+00,-4.214271797273931419e+00,0.000000000000000000e+00,4.044612475798051321e+01,6.873044156705244712e-01,8.181947059901150121e-01,1.348204158599349389e+00,3.952166192925973576e+01,3.686929255699408969e+01,6.000000000000000000e+00,4.214271797352911797e+00,2.361936799001005116e-01
2.251757496696126992e+01,-6.873044156705244712e-01,-8.181947064844423689e-01,7.505858322320423381e-01,1.105638685029115331e+00,-1.615483091249843639e+01,3.417700138439723645e+00,-4.214271794798913007e+00,0.000000000000000000e+00,4.136722735403225215e+01,6.873044156705244712e-01,8.181947064844372619e-01,1.378907578467740924e+00,4.042166192925976276e+01,3.776929255699411669e+01,6.000000000000000000e+00,4.214271794799492099e+00,2.361936799001005116e-01
2.301874803810510173e+01,-6.873044156705244712e-01,-8.181946978096301670e-01,7.672916012701701538e-01,5.669880332410610624e-01,-1.620812948017367816e+01,3.417700170099016166e+00,-4.214271829777047174e+00,0.000000000000000000e+00,4.228832995008398399e+01,6.873044156705244712e-01,8.181946975365447239e-01,1.409610998336131793e+00,4.132166192925976134e+01,3.866929255699411527e+01,6.000000000000000000e+00,4.214271830693249399e+00,2.361936799001005116e-01
2.351992111097519356e+01,-6.873044156705244712e-01,-8.181947110971297121e-01,7.839973703658398296e-01,6.458592309693018604e-03,-1.624641267327477223e+01,3.417700121112014155e+00,-4.214271792291138574e+00,0.000000000000000000e+00,4.320943254613571582e+01,6.873044156705244712e-01,8.181947112323255666e-01,1.440314418204523106e+00,4.222166192925976702e+01,3.956929255699411385e+01,6.000000000000000000e+00,4.214271792224882240e+00,2.361936799001005116e-01
2.402109418151808384e+01,-6.873044156705244712e-01,-8.181947014704809007e-01,8.007031393839361133e-01,-5.754212272789610561e-01,-1.626966982230886316e+01,3.417700156738502582e+00,-4.214271815435691515e+00,0.000000000000000000e+00,4.413053514218744056e+01,6.873044156705244712e-01,8.181947013165515870e-01,1.471017838072914197e+00,4.312166192925976560e+01,4.046929255699411954e+01,6.000000000000000000e+00,4.214271815946656119e+00,2.361936799001005116e-01
2.452226725381634864e+01,-6.873044156705244712e-01,-8.181947091966698116e-01,8.174089084605450362e-01,-1.178102948466760225e+00,-1.627789442573794787e+01,3.417700128252846525e+00,-4.214271794587520326e+00,0.000000000000000000e+00,4.505163773823917239e+01,6.873044156705244712e-01,8.181947092757001494e-01,1.501721257941305288e+00,4.402166192925976418e+01,4.136929255699411812e+01,6.000000000000000000e+00,4.214271794563845930e+00,2.361936799001005116e-01
2.502344032542977814e+01,-6.873044156705244712e-01,-8.181947065195001034e-01,8.341146775143257752e-01,-1.801018420958552468e+00,-1.627222209121381624e+01,3.417700138308915836e+00,-4.214271794890543710e+00,0.000000000000000000e+00,4.597274033429088291e+01,6.873044156705244712e-01,8.181947065202843650e-01,1.532424677809695934e+00,4.492162568240654252e+01,4.226929255699412380e+01,6.000000000000000000e+00,4.214271794892124667e+00,2.361936799001005116e-01
2.552461339734471224e+01,-6.873044156705244712e-01,-8.181947064735739517e-01,8.508204465781569192e-01,-2.443580576546015237e+00,-1.625401944742292315e+01,3.417700138479388361e+00,-4.214271794774580471e+00,0.000000000000000000e+00,4.689384293034260054e+01,6.873044156705244712e-01,8.181947064728450902e-01,1.563128097678086359e+00,4.582135011034039707e+01,4.316929255699412238e+01,6.000000000000000000e+00,4.214271794763607026e+00,2.361936799001005116e-01
2.602578646926775008e+01,-6.873044156705244712e-01,-8.181947064889927290e-01,8.675262156422580695e-01,-3.105183645739916454e+00,-1.622329443775902647e+01,3.417700138423116929e+00,-4.214271794783715386e+00,0.000000000000000000e+00,4.781494552639433238e+01,6.873044156705244712e-01,8.181947064889898424e-01,1.593831517546477228e+00,4.672058409699998549e+01,4.406929255699412806e+01,6.000000000000000000e+00,4.214271794788084335e+00,2.361936799001005116e-01
2.652695954118792443e+01,-6.873044156705244712e-01,-8.181947064828067884e-01,8.842319847062639626e-01,-3.785204002483166352e+00,-1.618005563525060708e+01,3.417700138444144997e+00,-4.214271794779208768e+00,0.000000000000000000e+00,4.873604812244606421e+01,6.873044156705244712e-01,8.181947064832308936e-01,1.624534937414868097e+00,4.761907669390004827e+01,4.496929255699412664e+01,6.000000000000000000e+00,4.214271794783220670e+00,2.361936799001005116e-01
2.702813261310899762e+01,-6.873044156705244712e-01,-8.181947064848972273e-01,9.009377537702998318e-01,-4.483000647002429950e+00,-1.612431510530559819e+01,3.417700138438063640e+00,-4.214271794780628966e+00,0.000000000000000000e+00,4.965715071849779605e+01,6.873044156705244712e-01,8.181947064846277762e-01,1.655238357283259187e+00,4.851657715339364074e+01,4.586929255699413233e+01,6.000000000000000000e+00,4.214271794776918156e+00,2.361936799001005116e-01
2.752930568503021647e+01,-6.873044156705244712e-01,-8.181947064848029694e-01,9.176435228343405859e-01,-5.197915818254128517e+00,-1.605608840516720903e+01,3.417700138438234614e+00,-4.214271794781921265e+00,0.000000000000000000e+00,5.057825331454954210e+01,6.873044156705244712e-01,8.181947064848503759e-01,1.685941777151650278e+00,4.941283500392777484e+01,4.676929255699414512e+01,6.000000000000000000e+00,4.214271794784139935e+00,2.361936799001005116e-01
2.803047875695074609e+01,-6.873044156705244712e-01,-8.181947064824769411e-01,9.343492918983580253e-01,-5.929275586476786764e+00,-1.597539457590218070e+01,3.417700138443077407e+00,-4.214271794779716807e+00,0.000000000000000000e+00,5.149935591060128104e+01,6.873044156705244712e-01,8.181947064835234373e-01,1.716645197020041369e+00,5.030760011758455619e+01,4.766929255699415080e+01,6.000000000000000000e+00,4.214271794796045079e+00,2.361936799001005116e-01
2.853165182887023832e+01,-6.873044156705244712e-01,-8.181947064844254935e-01,9.510550609623410478e-01,-6.676390559058527074e+00,-1.588225613637459865e+01,3.417700138437476998e+00,-4.214271794783834402e+00,0.000000000000000000e+00,5.242045850665300577e+01,6.873044156705244712e-01,8.181947064850579876e-01,1.747348616888432238e+00,5.120062278773058040e+01,4.856929255699414227e+01,6.000000000000000000e+00,4.214271794788418291e+00,2.361936799001005116e-01
2.903282490078919764e+01,-6.873044156705244712e-01,-8.181947064853510865e-01,9.677608300263061958e-01,-7.438556517470763296e+00,-1.577669907862693677e+01,3.417700138435940893e+00,-4.214271794782188607e+00,0.000000000000000000e+00,5.334156110270474471e+01,6.873044156705244712e-01,8.181947064854788731e-01,1.778052036756823329e+00,5.209165379672633378e+01,4.946929255699414796e+01,6.000000000000000000e+00,4.214271794789466341e+00,2.361936799001005116e-01
2.953399797270961713e+01,-6.873044156705244712e-01,-8.181947064837863381e-01,9.844665990903203046e-01,-8.215055024719466914e+00,-1.565875286155004531e+01,3.417700138440217472e+00,-4.214271794776487390e+00,0.000000000000000000e+00,5.426266369875648365e+01,6.873044156705244712e-01,8.181947064843070327e-01,1.808755456625214419e+00,5.298044447889058972e+01,5.036929255699415364e+01,6.000000000000000000e+00,4.214271794783867264e+00,2.361936799001005116e-01
3.003517104463149323e+01,-6.873044156705244712e-01,-8.181947064824014459e-01,1.001172368154382930e+00,-9.005154124814461980e+00,-1.552845040141535549e+01,3.417700138443460212e+00,-4.214271794775489965e+00,0.000000000000000000e+00,5.518376629480821549e+01,6.873044156705244712e-01,8.181947064834186323e-01,1.839458876493605510e+00,5.386674679254736020e+01,5.126929255699415933e+01,6.000000000000000000e+00,4.214271794782108671e+00,2.361936799001005116e-01
3.053634411655311709e+01,-6.873044156705244712e-01,-8.181947064839204531e-01,1.017878137218437118e+00,-9.808109039831325759e+00,-1.538582806260685665e+01,3.417700138440876501e+00,-4.214271794780465541e+00,0.000000000000000000e+00,5.610486889085994733e+01,6.873044156705244712e-01,8.181947064841265105e-01,1.870162296361996823e+00,5.475031339065141367e+01,5.216929255699416501e+01,6.000000000000000000e+00,4.214271794777257441e+00,2.361936799001005116e-01
3.103751718847109942e+01,-6.873044156705244712e-01,-8.181947064850910722e-01,1.034583906282369847e+00,-1.062316288316871038e+01,-1.523092564754115585e+01,3.417700138437356205e+00,-4.214271794786354164e+00,0.000000000000000000e+00,5.702597148691167206e+01,6.873044156705244712e-01,8.181947064845938034e-01,1.900865716230387692e+00,5.563089769084852065e+01,5.306929255699415648e+01,6.000000000000000000e+00,4.214271794780133362e+00,2.361936799001005116e-01
