0.005,0.501255,0.238127,0.133336,1.0027,0.504961,0.533362,
0.105,0.503688,-0.171381,0.131038,1.02749,0.200652,0.527939,
0.205,0.468977,-0.487326,0.125722,1.02754,-0.0130486,0.527938,
0.305,0.399359,-0.722985,0.11124,1.01913,-0.157684,0.526515,
0.405,0.295589,-0.879101,0.0865619,0.999194,-0.238593,0.519047,
0.505,0.163352,-0.962728,0.0568208,0.974125,-0.258956,0.504778,
0.605,0.013994,-0.994936,0.0314851,0.949824,-0.224497,0.486172,
0.705,-0.141627,-0.999439,0.016943,0.931387,-0.144871,0.466974,
0.805,-0.29731,-0.992592,0.00935414,0.922612,-0.0305003,0.450763,
0.905,-0.450872,-0.983264,0.00523825,0.926306,0.11044,0.440554,
1.005,-0.602433,-0.976511,0.0029565,0.936351,0.272407,0.438377,
1.105,-0.753179,-0.973404,0.0016762,0.936351,0.451877,0.438377,
1.205,-0.876181,-0.97205,0.000952753,0.936351,0.643174,0.438377,
1.305,-0.927535,-0.971457,0.00054234,0.936351,0.796623,0.438377,
1.405,-0.936351,-0.971197,0.000308991,0.936351,0.886661,0.438377,
1.505,-0.936351,-0.971084,0.000176161,0.936351,0.932904,0.438377,
1.605,-0.936351,-0.971034,0.000100458,0.936351,0.954453,0.438377,
1.705,-0.936351,-0.971012,5.7292e-05,0.936351,0.963952,0.438377,
1.805,-0.936351,-0.971002,3.26777e-05,0.936351,0.968023,0.438377,
1.905,-0.936351,-0.970998,1.86406e-05,0.936351,0.969743,0.438377,
2.005,-0.936351,-0.970996,1.06335e-05,0.936351,0.970468,0.438377,
2.105,-0.936351,-0.970995,6.06651e-06,0.936351,0.970771,0.438377,
2.205,-0.936351,-0.970995,3.4553e-06,0.936351,0.970903,0.438377,
2.305,-0.936351,-0.970995,1.96912e-06,0.936351,0.970957,0.438377,
2.405,-0.936351,-0.970995,1.12386e-06,0.936351,0.970978,0.438377,
2.505,-0.936351,-0.970995,6.42438e-07,0.936351,0.970989,0.438377,
2.605,-0.936351,-0.970995,3.7939e-07,0.936351,0.970991,0.438377,
2.705,-0.936351,-0.970995,2.21978e-07,0.936351,0.970992,0.438377,
2.805,-0.936351,-0.970995,1.16126e-07,0.936351,0.970994,0.438377,
2.905,-0.936351,-0.970995,4.71015e-08,0.936351,0.970997,0.438377,
3.005,-0.936351,-0.970995,1.84967e-08,0.936351,0.970999,0.438377,
3.105,-0.936351,-0.970995,3.89024e-09,0.936351,0.970999,0.438377,
3.205,-0.936351,-0.970995,0,0.936351,0.970998,0.438377,
3.305,-0.936351,-0.970995,0,0.936351,0.970997,0.438377,
3.405,-0.936351,-0.970994,0,0.936351,0.970996,0.438377,
3.505,-0.936351,-0.970994,0,0.936351,0.970996,0.438377,
3.605,-0.936351,-0.970994,0,0.936351,0.970995,0.438377,
3.705,-0.936351,-0.970995,0,0.936351,0.970993,0.438377,
3.805,-0.936351,-0.970995,0,0.936351,0.970992,0.438377,
3.905,-0.936351,-0.970995,0,0.936351,0.970991,0.438377,
4.005,-0.936351,-0.970995,0,0.936351,0.970992,0.438377,
4.105,-0.936351,-0.970995,0,0.936351,0.970991,0.438377,
4.205,-0.936351,-0.970995,0,0.936351,0.970992,0.438377,
4.305,-0.936351,-0.970995,0,0.936351,0.970992,0.438377,
4.405,-0.936351,-0.970995,0,0.936351,0.970992,0.438377,
4.505,-0.936351,-0.970995,0,0.936351,0.970993,0.438377,
4.605,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
4.705,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
4.805,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
4.905,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.005,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.105,-0.936351,-0.970994,0,0.936351,0.970995,0.438377,
5.205,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.305,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
5.405,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.505,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.605,-0.936351,-0.970995,0,0.936351,0.970995,0.438377,
5.705,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
5.805,-0.936351,-0.970995,0,0.936351,0.970994,0.438377,
