1.01,-1.46187,-1.46187,-1.33263,4.16865,-9.76371,5.6227,-0.55475,0,0,-1.05753,1.46187,1.46187,1.33509,7.60046,9.55909,5.6227,-0.55475,2.13708,10.4707,1.05759,
1.11,-1.46187,-1.46187,-1.32567,3.63072,-9.74644,5.1547,-0.75975,0,0,-1.00662,1.46187,1.46187,1.33119,7.1343,9.4332,5.1547,-0.75975,2.13708,10.4707,1.00472,
1.21,-1.46187,-1.46187,-1.317,3.10234,-9.72811,4.6867,-0.96475,0,0,-0.946687,1.46187,1.46187,1.32684,6.6681,9.28275,4.6867,-0.96475,2.13708,10.4707,0.942571,
1.31,-1.46187,-1.46187,-1.30859,2.5813,-9.72757,4.2187,-1.16975,0,0,-0.884137,1.46187,1.46187,1.32441,6.20218,9.11871,4.2187,-1.16975,2.13708,10.4707,0.877305,
1.41,-1.46187,-1.46187,-1.3018,2.06612,-9.76205,3.7507,-1.37475,0,0,-0.822035,1.46187,1.46187,1.32631,5.73667,8.94528,3.7507,-1.37475,2.13708,10.4707,0.811831,
1.415,-1.46187,-1.46187,-1.30149,2.07185,-9.75764,3.75865,-1.36895,0,0,-0.819082,1.46187,1.46187,1.32653,5.74475,8.94371,3.75865,-1.36895,2.13708,10.4707,0.808681,
1.515,-1.46187,-1.46187,-1.2921,2.19624,-9.66523,3.91765,-1.25295,0,0,-0.790135,1.46187,1.46187,1.32161,5.90406,8.92262,3.91765,-1.25295,2.13708,10.4707,0.775714,
1.615,-1.46187,-1.46187,-1.28694,2.33519,-9.58621,4.07665,-1.13695,0,0,-0.789438,1.46187,1.46187,1.31199,6.06202,8.93764,4.07665,-1.13695,2.13708,10.4707,0.773809,
1.715,-1.46187,-1.46187,-1.28534,2.48392,-9.52865,4.23565,-1.02095,0,0,-0.79898,1.46187,1.46187,1.30448,6.21984,8.97501,4.23565,-1.02095,2.13708,10.4707,0.784847,
1.815,-1.46187,-1.46187,-1.28552,2.63914,-9.48938,4.39465,-0.90495,0,0,-0.813202,1.46187,1.46187,1.29976,6.3777,9.02315,4.39465,-0.90495,2.13708,10.4707,0.801546,
1.915,-1.46187,-1.46187,-1.28673,2.7986,-9.46369,4.55365,-0.78895,0,0,-0.830043,1.46187,1.46187,1.29724,6.53562,9.07646,4.55365,-0.78895,2.13708,10.4707,0.820854,
2.015,-1.46187,-1.46187,-1.28861,2.96083,-9.44794,4.71265,-0.67295,0,0,-0.84854,1.46187,1.46187,1.29627,6.6936,9.13234,4.71265,-0.67295,2.13708,10.4707,0.841483,
2.115,-1.46187,-1.46187,-1.29102,3.12483,-9.43969,4.87165,-0.55695,0,0,-0.868171,1.46187,1.46187,1.29642,6.85164,9.18956,4.87165,-0.55695,2.13708,10.4707,0.862876,
2.12,-1.46187,-1.46187,-1.29115,3.11677,-9.4386,4.8633,-0.54545,0,0,-0.869125,1.46187,1.46187,1.29645,6.84324,9.19317,4.8633,-0.54545,2.13708,10.4707,0.863909,
2.22,-1.46187,-1.46187,-1.29123,2.9569,-9.39333,4.6963,-0.31545,0,0,-0.872434,1.46187,1.46187,1.29553,6.67499,9.24222,4.6963,-0.31545,2.13708,10.4707,0.868557,
2.32,-1.46187,-1.46187,-1.28679,2.79948,-9.31113,4.5293,-0.08545,0,0,-0.85846,1.46187,1.46187,1.29043,6.50645,9.25941,4.5293,-0.08545,2.13708,10.4707,0.85539,
2.42,-1.46187,-1.46187,-1.28359,2.64212,-9.20723,4.3623,0.14455,0,0,-0.836681,1.46187,1.46187,1.28246,6.33864,9.27523,4.3623,0.14455,2.13708,10.4707,0.835005,
2.52,-1.46187,-1.46187,-1.28433,2.47742,-9.12,4.1953,0.37455,0,0,-0.813088,1.46187,1.46187,1.27974,6.17296,9.31298,4.1953,0.37455,2.13708,10.4707,0.813748,
2.62,-1.46187,-1.46187,-1.28722,2.30634,-9.03673,4.0283,0.60455,0,0,-0.790491,1.46187,1.46187,1.2789,6.00784,9.36462,4.0283,0.60455,2.13708,10.4707,0.793291,
2.72,-1.46187,-1.46187,-1.2921,2.13027,-8.95332,3.8613,0.83455,0,0,-0.768705,1.46187,1.46187,1.2789,5.84291,9.43032,3.8613,0.83455,2.13708,10.4707,0.773862,
2.82,-1.46187,-1.46187,-1.29916,1.9503,-8.86905,3.6943,1.06455,0,0,-0.747543,1.46187,1.46187,1.27975,5.67812,9.51154,3.6943,1.06455,2.13708,10.4707,0.755497,
2.825,-1.46187,-1.46187,-1.29957,1.93508,-8.86746,3.6798,1.0643,0,0,-0.746479,1.46187,1.46187,1.27981,5.66373,9.51329,3.6798,1.0643,2.13708,10.4707,0.754588,
2.925,-1.46187,-1.46187,-1.30646,1.6319,-8.81983,3.3898,1.0593,0,0,-0.7191,1.46187,1.46187,1.27875,5.37507,9.53933,3.3898,1.0593,2.13708,10.4707,0.730499,
3.025,-1.46187,-1.46187,-1.31322,1.33057,-8.75552,3.0998,1.0543,0,0,-0.684899,1.46187,1.46187,1.27592,5.08595,9.56274,3.0998,1.0543,2.13708,10.4707,0.69998,
3.125,-1.46187,-1.46187,-1.32262,1.0302,-8.68495,2.8098,1.0493,0,0,-0.648053,1.46187,1.46187,1.27301,4.79688,9.59994,2.8098,1.0493,2.13708,10.4707,0.667318,
3.225,-1.46187,-1.46187,-1.33733,0.730052,-8.61312,2.5198,1.0443,0,0,-0.610498,1.46187,1.46187,1.27095,4.50799,9.66544,2.5198,1.0443,2.13708,10.4707,0.634799,
3.325,-1.46187,-1.46187,-1.36065,0.429445,-8.54293,2.2298,1.0393,0,0,-0.573146,1.46187,1.46187,1.27053,4.21934,9.77621,2.2298,1.0393,2.13708,10.4707,0.603859,
3.425,-1.46187,-1.46187,-1.39731,0.127685,-8.47616,1.9398,1.0343,0,0,-0.536483,1.46187,1.46187,1.27264,3.93103,9.95578,1.9398,1.0343,2.13708,10.4707,0.575681,
3.525,-1.46187,-1.46187,-1.45437,-0.17605,-8.4131,1.6498,1.0293,0,0,-0.500835,1.46187,1.46187,1.27854,3.64322,10.2391,1.6498,1.0293,2.13708,10.4707,0.551525,
3.53,-1.46187,-1.46187,-1.45772,-0.15599,-8.43728,1.67055,1.0049,0,0,-0.499195,1.46187,1.46187,1.27883,3.66406,10.2284,1.67055,1.0049,2.13708,10.4707,0.550574,
3.63,-1.46187,-1.46187,-1.46389,0.264759,-8.73423,2.08555,0.5169,0,0,-0.496813,1.46187,1.46187,1.25912,4.07364,9.91261,2.08555,0.5169,2.13708,10.4707,0.565187,
3.73,-1.46187,-1.46187,-1.39698,0.706746,-8.88033,2.50055,0.0289,0,0,-0.522052,1.46187,1.46187,1.23838,4.48074,9.45415,2.50055,0.0289,2.13708,10.4707,0.596964,
3.83,-1.46187,-1.46187,-1.31177,1.14315,-9.03846,2.91555,-0.4591,0,0,-0.562294,1.46187,1.46187,1.24567,4.89477,8.98098,2.91555,-0.4591,2.13708,10.4707,0.621435,
3.93,-1.46187,-1.46187,-1.25571,1.56023,-9.24191,3.33055,-0.9471,0,0,-0.615426,1.46187,1.46187,1.26702,5.31345,8.66564,3.33055,-0.9471,2.13708,10.4707,0.641828,
4.03,-1.46187,-1.46187,-1.26268,1.96684,-9.48357,3.74555,-1.4351,0,0,-0.675911,1.46187,1.46187,1.28805,5.73186,8.6432,3.74555,-1.4351,2.13708,10.4707,0.677958,
4.13,-1.46187,-1.46187,-1.27946,2.36865,-9.69332,4.16055,-1.9231,0,0,-0.739088,1.46187,1.46187,1.30535,6.14954,8.68213,4.16055,-1.9231,2.13708,10.4707,0.730005,
4.23,-1.46187,-1.46187,-1.2958,2.76909,-9.87772,4.57555,-2.4111,0,0,-0.802833,1.46187,1.46187,1.31972,6.56663,8.73867,4.57555,-2.4111,2.13708,10.4707,0.789461,
4.235,-1.46187,-1.46187,-1.29655,2.76663,-9.87756,4.5738,-2.38375,0,0,-0.805948,1.46187,1.46187,1.32037,6.56496,8.75029,4.5738,-2.38375,2.13708,10.4707,0.792464,
4.335,-1.46187,-1.46187,-1.30315,2.72567,-9.81849,4.5388,-1.83675,0,0,-0.844327,1.46187,1.46187,1.32527,6.52871,8.92836,4.5388,-1.83675,2.13708,10.4707,0.82991,
4.435,-1.46187,-1.46187,-1.30084,2.69632,-9.68994,4.5038,-1.28975,0,0,-0.854665,1.46187,1.46187,1.31997,6.49059,9.04606,4.5038,-1.28975,2.13708,10.4707,0.840923,
4.535,-1.46187,-1.46187,-1.29444,2.67498,-9.52483,4.4688,-0.74275,0,0,-0.851674,1.46187,1.46187,1.30918,6.45201,9.13631,4.4688,-0.74275,2.13708,10.4707,0.8398,
4.635,-1.46187,-1.46187,-1.28592,2.6598,-9.33882,4.4338,-0.19575,0,0,-0.842169,1.46187,1.46187,1.29521,6.41316,9.21355,4.4338,-0.19575,2.13708,10.4707,0.833065,
4.735,-1.46187,-1.46187,-1.28343,2.64477,-9.15161,4.3988,0.35125,0,0,-0.829555,1.46187,1.46187,1.28192,6.37623,9.31113,4.3988,0.35125,2.13708,10.4707,0.824827,
4.835,-1.46187,-1.46187,-1.29238,2.61367,-9.03515,4.3638,0.89825,0,0,-0.820859,1.46187,1.46187,1.28528,6.34421,9.46834,4.3638,0.89825,2.13708,10.4707,0.821082,
4.935,-1.46187,-1.46187,-1.30573,2.56971,-8.93746,4.3288,1.44525,0,0,-0.817568,1.46187,1.46187,1.29248,6.31312,9.64924,4.3288,1.44525,2.13708,10.4707,0.821878,
4.94,-1.46187,-1.46187,-1.30644,2.55086,-8.93834,4.31065,1.44245,0,0,-0.817438,1.46187,1.46187,1.29286,6.29516,9.65284,4.31065,1.44245,2.13708,10.4707,0.82195,
5.04,-1.46187,-1.46187,-1.31611,2.17567,-8.91837,3.94765,1.38645,0,0,-0.798772,1.46187,1.46187,1.29508,5.93408,9.69241,3.94765,1.38645,2.13708,10.4707,0.807287,
5.14,-1.46187,-1.46187,-1.32143,1.80284,-8.85729,3.58465,1.33045,0,0,-0.76185,1.46187,1.46187,1.2921,5.57184,9.7,3.58465,1.33045,2.13708,10.4707,0.774286,
5.24,-1.46187,-1.46187,-1.32692,1.43136,-8.77899,3.22165,1.27445,0,0,-0.717236,1.46187,1.46187,1.28741,5.20953,9.70513,3.22165,1.27445,2.13708,10.4707,0.733665,
5.34,-1.46187,-1.46187,-1.33595,1.06041,-8.69471,2.85865,1.21845,0,0,-0.669781,1.46187,1.46187,1.28272,4.84734,9.72779,2.85865,1.21845,2.13708,10.4707,0.690689,
5.44,-1.46187,-1.46187,-1.35202,0.689305,-8.61028,2.49565,1.16245,0,0,-0.621711,1.46187,1.46187,1.27915,4.48536,9.78689,2.49565,1.16245,2.13708,10.4707,0.648138,
5.54,-1.46187,-1.46187,-1.37994,0.317314,-8.52912,2.13265,1.10645,0,0,-0.574089,1.46187,1.46187,1.27776,4.12367,9.907,2.13265,1.10645,2.13708,10.4707,0.607785,
5.64,-1.46187,-1.46187,-1.42739,-0.0564367,-8.45297,1.76965,1.05045,0,0,-0.527495,1.46187,1.46187,1.27991,3.76245,10.1263,1.76965,1.05045,2.13708,10.4707,0.571192,
5.645,-1.46187,-1.46187,-1.43031,-0.0392008,-8.46571,1.78745,1.0393,0,0,-0.525313,1.46187,1.46187,1.28006,3.78034,10.1237,1.78745,1.0393,2.13708,10.4707,0.569617,
5.745,-1.46187,-1.46187,-1.44607,0.317176,-8.62884,2.14345,0.8163,0,0,-0.514201,1.46187,1.46187,1.26713,4.13358,9.98698,2.14345,0.8163,2.13708,10.4707,0.573843,
5.845,-1.46187,-1.46187,-1.40675,0.686662,-8.71939,2.49945,0.5933,0,0,-0.534246,1.46187,1.46187,1.25327,4.48515,9.72238,2.49945,0.5933,2.13708,10.4707,0.602069,
5.945,-1.46187,-1.46187,-1.34951,1.06181,-8.78915,2.85545,0.3703,0,0,-0.566668,1.46187,1.46187,1.2458,4.83734,9.42162,2.85545,0.3703,2.13708,10.4707,0.628634,
6.045,-1.46187,-1.46187,-1.2982,1.43916,-8.85512,3.21145,0.1473,0,0,-0.604822,1.46187,1.46187,1.2422,5.19021,9.16148,3.21145,0.1473,2.13708,10.4707,0.651468,
6.145,-1.46187,-1.46187,-1.26295,1.81626,-8.93071,3.56745,-0.0757,0,0,-0.646001,1.46187,1.46187,1.24206,5.54399,8.97985,3.56745,-0.0757,2.13708,10.4707,0.674905,
6.245,-1.46187,-1.46187,-1.24974,2.18426,-9.04411,3.92345,-0.2987,0,0,-0.690816,1.46187,1.46187,1.2505,5.90082,8.90237,3.92345,-0.2987,2.13708,10.4707,0.703592,
6.345,-1.46187,-1.46187,-1.26007,2.54413,-9.18951,4.27945,-0.5217,0,0,-0.73986,1.46187,1.46187,1.26336,6.25834,8.93953,4.27945,-0.5217,2.13708,10.4707,0.743539,
